,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,date,won
1342,240.0,240.0,33.0,87.0,0.379,6.0,38.0,0.158,22.0,29.0,0.759,12.0,34.0,46.0,12.0,10.0,4.0,14.0,21.0,94.0,,0.471,0.414,0.437,0.333,25.0,82.9,51.7,36.4,10.2,9.3,12.3,100.0,95.7,106.9,,,7.0,18.0,0.636,3.0,8.0,0.5,7.0,7.0,1.0,4.0,9.0,13.0,3.0,5.0,2.0,6.0,4.0,18.0,0.0,0.705,0.636,0.889,1.0,12.2,32.3,21.5,21.4,9.3,15.3,28.0,25.7,125.0,115.0,ORL,94,0,1,240.0,240.0,34.0,78.0,0.436,14.0,35.0,0.4,23.0,26.0,0.885,7.0,36.0,43.0,27.0,7.0,4.0,18.0,24.0,105.0,,0.587,0.526,0.449,0.333,17.1,75.0,48.3,79.4,7.1,8.2,16.8,100.0,106.9,95.7,,,9.0,17.0,0.7,6.0,10.0,0.667,10.0,10.0,1.0,3.0,8.0,11.0,10.0,3.0,2.0,7.0,4.0,28.0,17.0,1.136,0.8,1.0,0.588,11.6,34.3,21.0,51.0,5.0,9.6,100.0,30.0,250.0,104.0,PHI,105,1,2023-02-01,False
1343,240.0,240.0,34.0,78.0,0.436,14.0,35.0,0.4,23.0,26.0,0.885,7.0,36.0,43.0,27.0,7.0,4.0,18.0,24.0,105.0,,0.587,0.526,0.449,0.333,17.1,75.0,48.3,79.4,7.1,8.2,16.8,100.0,106.9,95.7,,,9.0,17.0,0.7,6.0,10.0,0.667,10.0,10.0,1.0,3.0,8.0,11.0,10.0,3.0,2.0,7.0,4.0,28.0,17.0,1.136,0.8,1.0,0.588,11.6,34.3,21.0,51.0,5.0,9.6,100.0,30.0,250.0,104.0,PHI,105,1,0,240.0,240.0,33.0,87.0,0.379,6.0,38.0,0.158,22.0,29.0,0.759,12.0,34.0,46.0,12.0,10.0,4.0,14.0,21.0,94.0,,0.471,0.414,0.437,0.333,25.0,82.9,51.7,36.4,10.2,9.3,12.3,100.0,95.7,106.9,,,7.0,18.0,0.636,3.0,8.0,0.5,7.0,7.0,1.0,4.0,9.0,13.0,3.0,5.0,2.0,6.0,4.0,18.0,0.0,0.705,0.636,0.889,1.0,12.2,32.3,21.5,21.4,9.3,15.3,28.0,25.7,125.0,115.0,ORL,94,0,2023-02-01,True
1344,240.0,240.0,35.0,83.0,0.422,9.0,35.0,0.257,14.0,20.0,0.7,6.0,30.0,36.0,23.0,9.0,5.0,13.0,18.0,93.0,,0.507,0.476,0.422,0.241,13.6,65.2,40.0,65.7,9.4,10.0,12.4,100.0,96.7,117.5,,,5.0,12.0,1.0,4.0,7.0,0.571,6.0,6.0,1.0,2.0,8.0,8.0,6.0,2.0,2.0,3.0,3.0,15.0,8.0,1.0,1.0,0.7,2.0,33.1,32.8,16.8,62.1,4.1,14.5,42.9,29.9,208.0,129.0,IND,93,0,1,240.0,240.0,41.0,90.0,0.456,12.0,40.0,0.3,19.0,24.0,0.792,16.0,38.0,54.0,30.0,10.0,6.0,14.0,19.0,113.0,,0.562,0.522,0.444,0.267,34.8,86.4,60.0,73.2,10.4,12.5,12.2,100.0,117.5,96.7,,,10.0,18.0,0.714,4.0,9.0,0.5,6.0,7.0,1.0,6.0,8.0,12.0,6.0,3.0,3.0,5.0,4.0,22.0,31.0,0.778,0.714,1.0,1.0,21.8,28.1,22.3,34.5,5.3,9.7,22.6,31.0,172.0,105.0,NOP,113,1,2022-12-26,False
1345,240.0,240.0,41.0,90.0,0.456,12.0,40.0,0.3,19.0,24.0,0.792,16.0,38.0,54.0,30.0,10.0,6.0,14.0,19.0,113.0,,0.562,0.522,0.444,0.267,34.8,86.4,60.0,73.2,10.4,12.5,12.2,100.0,117.5,96.7,,,10.0,18.0,0.714,4.0,9.0,0.5,6.0,7.0,1.0,6.0,8.0,12.0,6.0,3.0,3.0,5.0,4.0,22.0,31.0,0.778,0.714,1.0,1.0,21.8,28.1,22.3,34.5,5.3,9.7,22.6,31.0,172.0,105.0,NOP,113,1,0,240.0,240.0,35.0,83.0,0.422,9.0,35.0,0.257,14.0,20.0,0.7,6.0,30.0,36.0,23.0,9.0,5.0,13.0,18.0,93.0,,0.507,0.476,0.422,0.241,13.6,65.2,40.0,65.7,9.4,10.0,12.4,100.0,96.7,117.5,,,5.0,12.0,1.0,4.0,7.0,0.571,6.0,6.0,1.0,2.0,8.0,8.0,6.0,2.0,2.0,3.0,3.0,15.0,8.0,1.0,1.0,0.7,2.0,33.1,32.8,16.8,62.1,4.1,14.5,42.9,29.9,208.0,129.0,IND,93,0,2022-12-26,True
1346,240.0,240.0,34.0,92.0,0.37,12.0,38.0,0.316,21.0,23.0,0.913,18.0,29.0,47.0,16.0,11.0,4.0,19.0,22.0,101.0,,0.495,0.435,0.413,0.25,34.0,67.4,49.0,47.1,11.0,7.3,15.7,100.0,101.3,105.3,,,7.0,21.0,0.5,3.0,7.0,0.667,16.0,18.0,1.0,5.0,8.0,13.0,5.0,2.0,2.0,7.0,4.0,31.0,6.0,0.75,0.75,0.75,1.0,13.5,59.8,26.8,30.0,4.2,15.3,25.8,39.9,123.0,112.0,OKC,101,0,1,240.0,240.0,39.0,87.0,0.448,9.0,32.0,0.281,18.0,20.0,0.9,14.0,35.0,49.0,21.0,12.0,8.0,22.0,18.0,105.0,,0.548,0.5,0.368,0.23,32.6,66.0,51.0,53.8,12.0,14.8,18.7,100.0,105.3,101.3,,,11.0,18.0,0.611,3.0,8.0,0.667,4.0,5.0,1.0,4.0,6.0,10.0,8.0,4.0,3.0,5.0,3.0,23.0,19.0,0.8,0.8,0.833,0.667,21.9,33.9,27.1,45.2,5.0,7.6,42.1,25.9,138.0,110.0,NOP,105,1,2022-11-28,False
1347,240.0,240.0,39.0,87.0,0.448,9.0,32.0,0.281,18.0,20.0,0.9,14.0,35.0,49.0,21.0,12.0,8.0,22.0,18.0,105.0,,0.548,0.5,0.368,0.23,32.6,66.0,51.0,53.8,12.0,14.8,18.7,100.0,105.3,101.3,,,11.0,18.0,0.611,3.0,8.0,0.667,4.0,5.0,1.0,4.0,6.0,10.0,8.0,4.0,3.0,5.0,3.0,23.0,19.0,0.8,0.8,0.833,0.667,21.9,33.9,27.1,45.2,5.0,7.6,42.1,25.9,138.0,110.0,NOP,105,1,0,240.0,240.0,34.0,92.0,0.37,12.0,38.0,0.316,21.0,23.0,0.913,18.0,29.0,47.0,16.0,11.0,4.0,19.0,22.0,101.0,,0.495,0.435,0.413,0.25,34.0,67.4,49.0,47.1,11.0,7.3,15.7,100.0,101.3,105.3,,,7.0,21.0,0.5,3.0,7.0,0.667,16.0,18.0,1.0,5.0,8.0,13.0,5.0,2.0,2.0,7.0,4.0,31.0,6.0,0.75,0.75,0.75,1.0,13.5,59.8,26.8,30.0,4.2,15.3,25.8,39.9,123.0,112.0,OKC,101,0,2022-11-28,True
1348,240.0,240.0,50.0,102.0,0.49,12.0,26.0,0.462,18.0,25.0,0.72,21.0,40.0,61.0,31.0,9.0,4.0,12.0,21.0,130.0,,0.575,0.549,0.255,0.245,41.2,81.6,61.0,62.0,8.7,7.1,9.6,100.0,126.2,104.8,,,11.0,22.0,0.714,4.0,9.0,1.0,6.0,9.0,1.0,6.0,7.0,13.0,6.0,4.0,1.0,4.0,4.0,28.0,34.0,0.962,1.0,0.857,0.529,21.2,27.5,23.4,60.0,6.2,4.0,31.8,32.9,175.0,113.0,NOP,130,0,1,240.0,240.0,40.0,89.0,0.449,10.0,33.0,0.303,18.0,24.0,0.75,9.0,30.0,39.0,22.0,10.0,10.0,16.0,25.0,108.0,,0.542,0.506,0.371,0.27,18.4,58.8,39.0,55.0,9.7,13.2,13.8,100.0,104.8,126.2,,,11.0,21.0,1.0,4.0,9.0,1.0,8.0,9.0,1.0,5.0,7.0,10.0,5.0,3.0,4.0,4.0,6.0,32.0,5.0,1.5,1.5,1.0,2.0,21.8,48.7,24.8,90.0,12.0,8.0,43.6,37.9,300.0,138.0,BRK,108,1,2022-10-19,True
1349,240.0,240.0,40.0,89.0,0.449,10.0,33.0,0.303,18.0,24.0,0.75,9.0,30.0,39.0,22.0,10.0,10.0,16.0,25.0,108.0,,0.542,0.506,0.371,0.27,18.4,58.8,39.0,55.0,9.7,13.2,13.8,100.0,104.8,126.2,,,11.0,21.0,1.0,4.0,9.0,1.0,8.0,9.0,1.0,5.0,7.0,10.0,5.0,3.0,4.0,4.0,6.0,32.0,5.0,1.5,1.5,1.0,2.0,21.8,48.7,24.8,90.0,12.0,8.0,43.6,37.9,300.0,138.0,BRK,108,1,0,240.0,240.0,50.0,102.0,0.49,12.0,26.0,0.462,18.0,25.0,0.72,21.0,40.0,61.0,31.0,9.0,4.0,12.0,21.0,130.0,,0.575,0.549,0.255,0.245,41.2,81.6,61.0,62.0,8.7,7.1,9.6,100.0,126.2,104.8,,,11.0,22.0,0.714,4.0,9.0,1.0,6.0,9.0,1.0,6.0,7.0,13.0,6.0,4.0,1.0,4.0,4.0,28.0,34.0,0.962,1.0,0.857,0.529,21.2,27.5,23.4,60.0,6.2,4.0,31.8,32.9,175.0,113.0,NOP,130,0,2022-10-19,False
1350,240.0,240.0,36.0,86.0,0.419,7.0,35.0,0.2,23.0,27.0,0.852,13.0,28.0,41.0,14.0,6.0,4.0,12.0,23.0,102.0,,0.521,0.459,0.407,0.314,28.9,60.9,45.1,38.9,6.4,7.1,10.9,100.0,108.3,122.1,,,8.0,18.0,0.8,2.0,6.0,0.5,9.0,11.0,1.0,4.0,7.0,11.0,5.0,2.0,4.0,2.0,4.0,21.0,4.0,0.873,0.85,1.0,0.846,15.8,22.4,17.3,24.8,3.6,16.9,40.0,29.5,146.0,131.0,ORL,102,0,1,240.0,240.0,43.0,93.0,0.462,11.0,37.0,0.297,18.0,25.0,0.72,18.0,32.0,50.0,24.0,7.0,3.0,13.0,24.0,115.0,,0.553,0.522,0.398,0.269,39.1,71.1,54.9,55.8,7.4,5.9,11.1,100.0,122.1,108.3,,,10.0,19.0,0.857,3.0,9.0,1.0,3.0,5.0,1.0,5.0,8.0,12.0,8.0,2.0,3.0,3.0,5.0,25.0,22.0,0.875,0.875,1.0,0.8,22.8,29.1,25.9,38.5,3.7,9.5,28.6,27.9,163.0,118.0,NYK,115,1,2022-10-24,False
1351,240.0,240.0,43.0,93.0,0.462,11.0,37.0,0.297,18.0,25.0,0.72,18.0,32.0,50.0,24.0,7.0,3.0,13.0,24.0,115.0,,0.553,0.522,0.398,0.269,39.1,71.1,54.9,55.8,7.4,5.9,11.1,100.0,122.1,108.3,,,10.0,19.0,0.857,3.0,9.0,1.0,3.0,5.0,1.0,5.0,8.0,12.0,8.0,2.0,3.0,3.0,5.0,25.0,22.0,0.875,0.875,1.0,0.8,22.8,29.1,25.9,38.5,3.7,9.5,28.6,27.9,163.0,118.0,NYK,115,1,0,240.0,240.0,36.0,86.0,0.419,7.0,35.0,0.2,23.0,27.0,0.852,13.0,28.0,41.0,14.0,6.0,4.0,12.0,23.0,102.0,,0.521,0.459,0.407,0.314,28.9,60.9,45.1,38.9,6.4,7.1,10.9,100.0,108.3,122.1,,,8.0,18.0,0.8,2.0,6.0,0.5,9.0,11.0,1.0,4.0,7.0,11.0,5.0,2.0,4.0,2.0,4.0,21.0,4.0,0.873,0.85,1.0,0.846,15.8,22.4,17.3,24.8,3.6,16.9,40.0,29.5,146.0,131.0,ORL,102,0,2022-10-24,True
1352,240.0,240.0,42.0,85.0,0.494,8.0,27.0,0.296,21.0,25.0,0.84,8.0,28.0,36.0,28.0,13.0,2.0,15.0,24.0,113.0,,0.589,0.541,0.318,0.294,19.0,73.7,45.0,66.7,12.8,3.9,13.5,100.0,111.1,119.9,,,7.0,19.0,1.0,2.0,6.0,0.5,7.0,8.0,1.0,3.0,8.0,11.0,9.0,5.0,1.0,4.0,5.0,21.0,14.0,1.0,1.0,1.0,1.0,16.1,47.6,31.1,37.8,6.4,7.4,40.0,31.0,200.0,128.0,NOP,113,0,1,240.0,240.0,43.0,87.0,0.494,16.0,36.0,0.444,20.0,24.0,0.833,10.0,34.0,44.0,33.0,7.0,3.0,18.0,21.0,122.0,,0.625,0.586,0.414,0.276,26.3,81.0,55.0,76.7,6.9,5.2,15.6,100.0,119.9,111.1,,,10.0,21.0,0.714,7.0,12.0,0.583,5.0,5.0,1.0,3.0,17.0,18.0,15.0,4.0,2.0,5.0,4.0,32.0,22.0,0.802,0.75,0.667,1.0,12.5,51.1,28.4,62.4,4.9,4.3,36.8,34.2,144.0,118.0,DEN,122,1,2023-01-31,False
1353,240.0,240.0,43.0,87.0,0.494,16.0,36.0,0.444,20.0,24.0,0.833,10.0,34.0,44.0,33.0,7.0,3.0,18.0,21.0,122.0,,0.625,0.586,0.414,0.276,26.3,81.0,55.0,76.7,6.9,5.2,15.6,100.0,119.9,111.1,,,10.0,21.0,0.714,7.0,12.0,0.583,5.0,5.0,1.0,3.0,17.0,18.0,15.0,4.0,2.0,5.0,4.0,32.0,22.0,0.802,0.75,0.667,1.0,12.5,51.1,28.4,62.4,4.9,4.3,36.8,34.2,144.0,118.0,DEN,122,1,0,240.0,240.0,42.0,85.0,0.494,8.0,27.0,0.296,21.0,25.0,0.84,8.0,28.0,36.0,28.0,13.0,2.0,15.0,24.0,113.0,,0.589,0.541,0.318,0.294,19.0,73.7,45.0,66.7,12.8,3.9,13.5,100.0,111.1,119.9,,,7.0,19.0,1.0,2.0,6.0,0.5,7.0,8.0,1.0,3.0,8.0,11.0,9.0,5.0,1.0,4.0,5.0,21.0,14.0,1.0,1.0,1.0,1.0,16.1,47.6,31.1,37.8,6.4,7.4,40.0,31.0,200.0,128.0,NOP,113,0,2023-01-31,True
1354,240.0,240.0,33.0,77.0,0.429,13.0,34.0,0.382,20.0,28.0,0.714,7.0,36.0,43.0,20.0,3.0,3.0,7.0,10.0,99.0,,0.554,0.513,0.442,0.364,15.9,73.5,46.2,60.6,3.5,5.6,7.3,100.0,114.7,110.1,,,10.0,18.0,0.667,5.0,10.0,0.833,11.0,14.0,1.0,3.0,9.0,12.0,9.0,2.0,3.0,2.0,3.0,36.0,16.0,0.745,0.694,1.0,0.778,9.4,37.6,19.8,52.1,3.5,7.3,66.7,31.6,153.0,120.0,DAL,99,0,1,240.0,240.0,35.0,86.0,0.407,13.0,32.0,0.406,12.0,16.0,0.75,13.0,37.0,50.0,24.0,4.0,6.0,7.0,21.0,95.0,,0.511,0.483,0.372,0.186,26.5,84.1,53.8,68.6,4.6,14.0,7.0,100.0,110.1,114.7,,,9.0,20.0,1.0,5.0,7.0,0.714,7.0,10.0,1.0,7.0,13.0,20.0,10.0,2.0,2.0,2.0,4.0,22.0,8.0,1.0,1.0,0.833,0.5,22.1,45.6,33.2,52.7,6.2,11.7,100.0,40.8,200.0,123.0,PHO,95,1,2023-01-26,True
1355,240.0,240.0,35.0,86.0,0.407,13.0,32.0,0.406,12.0,16.0,0.75,13.0,37.0,50.0,24.0,4.0,6.0,7.0,21.0,95.0,,0.511,0.483,0.372,0.186,26.5,84.1,53.8,68.6,4.6,14.0,7.0,100.0,110.1,114.7,,,9.0,20.0,1.0,5.0,7.0,0.714,7.0,10.0,1.0,7.0,13.0,20.0,10.0,2.0,2.0,2.0,4.0,22.0,8.0,1.0,1.0,0.833,0.5,22.1,45.6,33.2,52.7,6.2,11.7,100.0,40.8,200.0,123.0,PHO,95,1,0,240.0,240.0,33.0,77.0,0.429,13.0,34.0,0.382,20.0,28.0,0.714,7.0,36.0,43.0,20.0,3.0,3.0,7.0,10.0,99.0,,0.554,0.513,0.442,0.364,15.9,73.5,46.2,60.6,3.5,5.6,7.3,100.0,114.7,110.1,,,10.0,18.0,0.667,5.0,10.0,0.833,11.0,14.0,1.0,3.0,9.0,12.0,9.0,2.0,3.0,2.0,3.0,36.0,16.0,0.745,0.694,1.0,0.778,9.4,37.6,19.8,52.1,3.5,7.3,66.7,31.6,153.0,120.0,DAL,99,0,2023-01-26,False
1356,240.0,240.0,39.0,93.0,0.419,7.0,35.0,0.2,13.0,15.0,0.867,16.0,29.0,45.0,19.0,6.0,4.0,14.0,15.0,98.0,,0.492,0.457,0.376,0.161,33.3,78.4,52.9,48.7,6.4,7.8,12.3,100.0,104.6,121.7,,,8.0,21.0,1.0,3.0,8.0,0.5,4.0,4.0,1.0,4.0,7.0,11.0,6.0,2.0,3.0,4.0,4.0,23.0,6.0,1.015,1.0,0.75,0.4,23.7,29.2,23.4,36.2,3.0,16.7,20.2,28.5,166.0,129.0,CHO,98,0,1,240.0,240.0,41.0,79.0,0.519,11.0,28.0,0.393,21.0,26.0,0.808,8.0,32.0,40.0,24.0,9.0,3.0,13.0,18.0,114.0,,0.63,0.589,0.354,0.329,21.6,66.7,47.1,58.5,9.6,5.2,12.6,100.0,121.7,104.6,,,9.0,14.0,1.0,3.0,5.0,0.6,5.0,6.0,1.0,5.0,12.0,12.0,7.0,3.0,2.0,4.0,3.0,22.0,20.0,1.0,1.0,1.0,0.667,44.0,40.7,42.2,34.1,7.2,4.3,50.0,38.4,172.0,116.0,CHI,114,1,2023-02-02,False
1357,240.0,240.0,41.0,79.0,0.519,11.0,28.0,0.393,21.0,26.0,0.808,8.0,32.0,40.0,24.0,9.0,3.0,13.0,18.0,114.0,,0.63,0.589,0.354,0.329,21.6,66.7,47.1,58.5,9.6,5.2,12.6,100.0,121.7,104.6,,,9.0,14.0,1.0,3.0,5.0,0.6,5.0,6.0,1.0,5.0,12.0,12.0,7.0,3.0,2.0,4.0,3.0,22.0,20.0,1.0,1.0,1.0,0.667,44.0,40.7,42.2,34.1,7.2,4.3,50.0,38.4,172.0,116.0,CHI,114,1,0,240.0,240.0,39.0,93.0,0.419,7.0,35.0,0.2,13.0,15.0,0.867,16.0,29.0,45.0,19.0,6.0,4.0,14.0,15.0,98.0,,0.492,0.457,0.376,0.161,33.3,78.4,52.9,48.7,6.4,7.8,12.3,100.0,104.6,121.7,,,8.0,21.0,1.0,3.0,8.0,0.5,4.0,4.0,1.0,4.0,7.0,11.0,6.0,2.0,3.0,4.0,4.0,23.0,6.0,1.015,1.0,0.75,0.4,23.7,29.2,23.4,36.2,3.0,16.7,20.2,28.5,166.0,129.0,CHO,98,0,2023-02-02,True
1358,240.0,240.0,42.0,90.0,0.467,16.0,47.0,0.34,15.0,16.0,0.938,8.0,35.0,43.0,27.0,5.0,5.0,18.0,20.0,115.0,,0.593,0.556,0.522,0.178,18.2,79.5,48.9,64.3,4.8,9.3,15.6,100.0,110.0,116.7,,,10.0,18.0,0.571,5.0,13.0,0.5,6.0,6.0,1.0,6.0,7.0,10.0,11.0,2.0,2.0,4.0,4.0,27.0,0.0,0.687,0.639,1.0,0.667,22.3,23.5,18.6,41.0,2.7,6.2,30.0,39.6,136.0,122.0,GSW,115,0,1,240.0,240.0,47.0,91.0,0.516,16.0,37.0,0.432,12.0,19.0,0.632,9.0,36.0,45.0,31.0,8.0,2.0,15.0,17.0,122.0,,0.614,0.604,0.407,0.209,20.5,81.8,51.1,66.0,7.7,4.7,13.1,100.0,116.7,110.0,,,10.0,19.0,0.667,5.0,9.0,1.0,7.0,7.0,1.0,6.0,16.0,22.0,8.0,3.0,1.0,3.0,4.0,26.0,16.0,0.79,0.889,1.0,0.875,19.1,51.0,35.1,34.1,4.0,4.1,21.8,28.0,135.0,118.0,SAC,122,1,2022-11-13,False
1359,240.0,240.0,47.0,91.0,0.516,16.0,37.0,0.432,12.0,19.0,0.632,9.0,36.0,45.0,31.0,8.0,2.0,15.0,17.0,122.0,,0.614,0.604,0.407,0.209,20.5,81.8,51.1,66.0,7.7,4.7,13.1,100.0,116.7,110.0,,,10.0,19.0,0.667,5.0,9.0,1.0,7.0,7.0,1.0,6.0,16.0,22.0,8.0,3.0,1.0,3.0,4.0,26.0,16.0,0.79,0.889,1.0,0.875,19.1,51.0,35.1,34.1,4.0,4.1,21.8,28.0,135.0,118.0,SAC,122,1,0,240.0,240.0,42.0,90.0,0.467,16.0,47.0,0.34,15.0,16.0,0.938,8.0,35.0,43.0,27.0,5.0,5.0,18.0,20.0,115.0,,0.593,0.556,0.522,0.178,18.2,79.5,48.9,64.3,4.8,9.3,15.6,100.0,110.0,116.7,,,10.0,18.0,0.571,5.0,13.0,0.5,6.0,6.0,1.0,6.0,7.0,10.0,11.0,2.0,2.0,4.0,4.0,27.0,0.0,0.687,0.639,1.0,0.667,22.3,23.5,18.6,41.0,2.7,6.2,30.0,39.6,136.0,122.0,GSW,115,0,2022-11-13,True
1360,240.0,240.0,43.0,82.0,0.524,16.0,38.0,0.421,10.0,11.0,0.909,7.0,34.0,41.0,25.0,11.0,6.0,14.0,20.0,112.0,,0.645,0.622,0.463,0.134,18.9,69.4,47.7,58.1,11.7,12.8,13.9,100.0,119.3,95.9,,,15.0,20.0,1.0,9.0,12.0,1.0,5.0,6.0,1.0,2.0,8.0,8.0,6.0,5.0,2.0,5.0,4.0,44.0,29.0,1.014,1.0,1.0,0.333,11.5,43.5,24.8,49.6,22.7,9.4,50.0,42.3,237.0,108.0,PHI,112,0,1,240.0,240.0,33.0,86.0,0.384,9.0,39.0,0.231,15.0,24.0,0.625,15.0,30.0,45.0,20.0,9.0,5.0,17.0,15.0,90.0,,0.466,0.436,0.453,0.279,30.6,81.1,52.3,60.6,9.6,11.4,15.0,100.0,95.9,119.3,,,9.0,16.0,1.0,3.0,8.0,0.75,7.0,9.0,1.0,3.0,8.0,10.0,6.0,2.0,3.0,5.0,3.0,26.0,3.0,1.0,1.0,1.0,2.0,30.3,52.8,22.7,38.5,10.2,14.8,33.3,39.2,206.0,129.0,TOR,90,1,2022-10-28,True
1361,240.0,240.0,33.0,86.0,0.384,9.0,39.0,0.231,15.0,24.0,0.625,15.0,30.0,45.0,20.0,9.0,5.0,17.0,15.0,90.0,,0.466,0.436,0.453,0.279,30.6,81.1,52.3,60.6,9.6,11.4,15.0,100.0,95.9,119.3,,,9.0,16.0,1.0,3.0,8.0,0.75,7.0,9.0,1.0,3.0,8.0,10.0,6.0,2.0,3.0,5.0,3.0,26.0,3.0,1.0,1.0,1.0,2.0,30.3,52.8,22.7,38.5,10.2,14.8,33.3,39.2,206.0,129.0,TOR,90,1,0,240.0,240.0,43.0,82.0,0.524,16.0,38.0,0.421,10.0,11.0,0.909,7.0,34.0,41.0,25.0,11.0,6.0,14.0,20.0,112.0,,0.645,0.622,0.463,0.134,18.9,69.4,47.7,58.1,11.7,12.8,13.9,100.0,119.3,95.9,,,15.0,20.0,1.0,9.0,12.0,1.0,5.0,6.0,1.0,2.0,8.0,8.0,6.0,5.0,2.0,5.0,4.0,44.0,29.0,1.014,1.0,1.0,0.333,11.5,43.5,24.8,49.6,22.7,9.4,50.0,42.3,237.0,108.0,PHI,112,0,2022-10-28,False
1362,240.0,240.0,41.0,93.0,0.441,8.0,28.0,0.286,19.0,25.0,0.76,11.0,33.0,44.0,20.0,12.0,2.0,13.0,14.0,109.0,,0.524,0.484,0.301,0.269,21.2,70.2,44.4,48.8,11.4,3.5,11.1,100.0,103.7,116.1,,,10.0,21.0,1.0,2.0,7.0,1.0,8.0,8.0,1.0,3.0,8.0,10.0,7.0,3.0,2.0,7.0,3.0,25.0,2.0,0.875,1.0,1.0,0.615,15.8,45.1,21.4,42.8,20.2,8.7,66.7,44.2,172.0,127.0,LAL,109,0,1,240.0,240.0,46.0,99.0,0.465,15.0,42.0,0.357,15.0,17.0,0.882,14.0,41.0,55.0,29.0,7.0,11.0,17.0,19.0,122.0,,0.573,0.54,0.424,0.172,29.8,78.8,55.6,63.0,6.7,16.9,13.8,100.0,116.1,103.7,,,13.0,29.0,1.0,5.0,9.0,1.0,4.0,4.0,1.0,4.0,9.0,11.0,16.0,2.0,4.0,4.0,3.0,34.0,18.0,1.136,1.1,0.8,0.6,15.9,48.2,25.3,55.8,2.6,38.5,100.0,36.9,250.0,114.0,DEN,122,1,2023-01-09,False
1363,240.0,240.0,46.0,99.0,0.465,15.0,42.0,0.357,15.0,17.0,0.882,14.0,41.0,55.0,29.0,7.0,11.0,17.0,19.0,122.0,,0.573,0.54,0.424,0.172,29.8,78.8,55.6,63.0,6.7,16.9,13.8,100.0,116.1,103.7,,,13.0,29.0,1.0,5.0,9.0,1.0,4.0,4.0,1.0,4.0,9.0,11.0,16.0,2.0,4.0,4.0,3.0,34.0,18.0,1.136,1.1,0.8,0.6,15.9,48.2,25.3,55.8,2.6,38.5,100.0,36.9,250.0,114.0,DEN,122,1,0,240.0,240.0,41.0,93.0,0.441,8.0,28.0,0.286,19.0,25.0,0.76,11.0,33.0,44.0,20.0,12.0,2.0,13.0,14.0,109.0,,0.524,0.484,0.301,0.269,21.2,70.2,44.4,48.8,11.4,3.5,11.1,100.0,103.7,116.1,,,10.0,21.0,1.0,2.0,7.0,1.0,8.0,8.0,1.0,3.0,8.0,10.0,7.0,3.0,2.0,7.0,3.0,25.0,2.0,0.875,1.0,1.0,0.615,15.8,45.1,21.4,42.8,20.2,8.7,66.7,44.2,172.0,127.0,LAL,109,0,2023-01-09,True
